EarNum,MeaDate,Weight,AgeDays,BirWei,Sex,Breed,LittleSize,Lactation,DaysInMilk,ReproStatus,Seasonality,BirthDate,YeanDate
0007F1227460,2022-03-05,4.2,0.0,4.2,3.0,F1,2.0,3.0,-1.0,未配種,3,2022-03-05,
0007F1227461,2022-03-05,3.5,0.0,3.5,3.0,F1,2.0,3.0,-1.0,未配種,3,2022-03-05,
0007F1227464,2022-03-07,4.5,0.0,4.5,3.0,F1,2.0,3.0,-1.0,未配種,3,2022-03-07,
0007F1227465,2022-03-07,3.9,0.0,3.9,2.0,F1,2.0,2.0,-1.0,懷孕,3,2022-03-07,2024-03-17
0007F1227466,2022-03-07,4.1,0.0,4.1,1.0,F1,2.0,3.0,-1.0,未配種,3,2022-03-07,
0007F1227467,2022-03-07,3.6,0.0,3.6,3.0,F1,2.0,3.0,-1.0,未配種,3,2022-03-07,
0007F1227468,2022-03-07,4.0,0.0,4.0,2.0,F1,1.0,3.0,-1.0,未配種,3,2022-03-07,
0007NU224577,2022-03-07,4.2,0.0,4.2,1.0,NU,3.0,3.0,-1.0,未配種,3,2022-03-07,
0007NU224578,2022-03-07,2.9,0.0,2.9,2.0,NU,3.0,3.0,-1.0,未配種,3,2022-03-07,
0007NU224579,2022-03-07,2.9,0.0,2.9,2.0,NU,3.0,3.0,-1.0,未配種,3,2022-03-07,
0007NU225211,2022-03-07,2.8,0.0,2.8,1.0,NU,3.0,3.0,-1.0,未配種,3,2022-03-07,
0007NU225212,2022-03-07,3.0,0.0,3.0,2.0,NU,3.0,3.0,-1.0,未配種,3,2022-03-07,
0007NU225213,2022-03-07,2.7,0.0,2.7,2.0,NU,3.0,3.0,-1.0,未配種,3,2022-03-07,
0007NU225214,2022-03-08,3.2,0.0,3.2,2.0,NU,3.0,1.0,-1.0,懷孕,3,2022-03-08,2024-07-27
0007NU225215,2022-03-08,3.1,0.0,3.1,2.0,NU,3.0,3.0,-1.0,未配種,3,2022-03-08,
0007NU228586,2022-03-08,4.1,0.0,4.1,3.0,NU,2.0,3.0,-1.0,未配種,3,2022-03-08,
0007NU228587,2022-03-08,3.9,0.0,3.9,3.0,NU,2.0,3.0,-1.0,未配種,3,2022-03-08,
0007F2222422,2022-03-08,3.5,0.0,3.5,3.0,F2,2.0,3.0,-1.0,未配種,3,2022-03-08,
0007F2222423,2022-03-08,3.7,0.0,3.7,3.0,F2,2.0,3.0,-1.0,未配種,3,2022-03-08,
0007F2222424,2022-03-08,3.3,0.0,3.3,1.0,F2,2.0,3.0,-1.0,未配種,3,2022-03-08,
0007F2222425,2022-03-08,4.4,0.0,4.4,2.0,F2,2.0,1.0,-1.0,懷孕,3,2022-03-08,2024-03-25
0007F2222426,2022-03-08,3.2,0.0,3.2,2.0,F2,2.0,3.0,-1.0,未配種,3,2022-03-08,
0007F2223505,2022-03-08,3.1,0.0,3.1,1.0,F2,3.0,3.0,-1.0,未配種,3,2022-03-08,
0007F2223506,2022-03-08,2.8,0.0,2.8,3.0,F2,3.0,3.0,-1.0,未配種,3,2022-03-08,
0007F2223507,2022-03-08,2.1,0.0,2.1,2.0,F2,3.0,3.0,-1.0,未配種,3,2022-03-08,
0007NU223508,2022-03-09,3.2,0.0,3.2,2.0,NU,2.0,3.0,-1.0,未配種,3,2022-03-09,
0007NU223509,2022-03-09,3.8,0.0,3.8,2.0,NU,2.0,1.0,-1.0,懷孕,3,2022-03-09,2024-06-17
0007NU222427,2022-03-09,3.8,0.0,3.8,3.0,NU,2.0,3.0,-1.0,未配種,3,2022-03-09,
0007NU222428,2022-03-09,3.3,0.0,3.3,2.0,NU,2.0,3.0,-1.0,懷孕,3,2022-03-09,2024-11-08
0007NU229509,2022-03-09,3.5,0.0,3.5,3.0,NU,2.0,3.0,-1.0,未配種,3,2022-03-09,
0007NU229510,2022-03-09,3.7,0.0,3.7,2.0,NU,2.0,1.0,-1.0,懷孕,3,2022-03-09,2023-12-30
0007NU225216,2022-03-09,2.4,0.0,2.4,3.0,NU,3.0,3.0,-1.0,未配種,3,2022-03-09,
0007NU225217,2022-03-09,2.9,0.0,2.9,2.0,NU,3.0,3.0,-1.0,懷孕,3,2022-03-09,2025-01-23
0007NU225218,2022-03-09,2.3,0.0,2.3,2.0,NU,3.0,3.0,-1.0,懷孕,3,2022-03-09,2024-11-06
0007NU228588,2022-03-10,3.7,0.0,3.7,3.0,NU,2.0,3.0,-1.0,未配種,3,2022-03-10,
0007NU228589,2022-03-10,3.4,0.0,3.4,2.0,NU,2.0,3.0,-1.0,未配種,3,2022-03-10,
0007NU226477,2022-03-10,3.7,0.0,3.7,3.0,NU,2.0,3.0,-1.0,未配種,3,2022-03-10,
0007NU226478,2022-03-10,3.0,0.0,3.0,2.0,NU,2.0,3.0,-1.0,未配種,3,2022-03-10,
0007NU226479,2022-03-10,3.5,0.0,3.5,3.0,NU,3.0,3.0,-1.0,未配種,3,2022-03-10,
0007NU226480,2022-03-10,2.8,0.0,2.8,2.0,NU,3.0,1.0,-1.0,懷孕,3,2022-03-10,2024-01-01
0007NU226481,2022-03-10,2.6,0.0,2.6,2.0,NU,3.0,3.0,-1.0,未配種,3,2022-03-10,
0007F1227469,2022-03-10,4.1,0.0,4.1,2.0,F1,2.0,2.0,-1.0,懷孕,3,2022-03-10,2023-12-25
0007F1227470,2022-03-10,4.0,0.0,4.0,2.0,F1,2.0,3.0,-1.0,懷孕,3,2022-03-10,2024-10-05
0007F1227471,2022-03-10,3.6,0.0,3.6,1.0,F1,2.0,3.0,-1.0,未配種,3,2022-03-10,
0007F1227472,2022-03-10,3.1,0.0,3.1,2.0,F1,2.0,3.0,-1.0,未配種,3,2022-03-10,
0007NU225219,2022-03-10,4.4,0.0,4.4,3.0,NU,3.0,3.0,-1.0,未配種,3,2022-03-10,
0007NU225220,2022-03-10,3.4,0.0,3.4,3.0,NU,3.0,3.0,-1.0,未配種,3,2022-03-10,
0007NU225221,2022-03-10,3.3,0.0,3.3,2.0,NU,3.0,2.0,-1.0,懷孕,3,2022-03-10,2024-03-16
0007NU228590,2022-03-10,4.2,0.0,4.2,1.0,NU,1.0,3.0,-1.0,未配種,3,2022-03-10,
0007NU228591,2022-03-11,3.4,0.0,3.4,2.0,NU,2.0,3.0,-1.0,未配種,3,2022-03-11,
0007NU228592,2022-03-11,3.8,0.0,3.8,2.0,NU,2.0,3.0,-1.0,未配種,3,2022-03-11,
0007NU228593,2022-03-11,3.6,0.0,3.6,3.0,NU,2.0,3.0,-1.0,未配種,3,2022-03-11,
0007NU228594,2022-03-11,4.0,0.0,4.0,1.0,NU,2.0,3.0,-1.0,未配種,3,2022-03-11,
0007NU228595,2022-03-11,3.3,0.0,3.3,1.0,NU,2.0,3.0,-1.0,未配種,3,2022-03-11,
0007NU228596,2022-03-11,3.1,0.0,3.1,2.0,NU,2.0,2.0,-1.0,懷孕,3,2022-03-11,2024-03-11
0007NU221575,2022-03-11,3.3,0.0,3.3,3.0,NU,2.0,3.0,-1.0,未配種,3,2022-03-11,
0007NU221576,2022-03-11,3.7,0.0,3.7,3.0,NU,2.0,3.0,-1.0,未配種,3,2022-03-11,
0007NU221577,2022-03-12,3.5,0.0,3.5,1.0,NU,1.0,3.0,-1.0,未配種,3,2022-03-12,
0007NU226482,2022-03-12,3.4,0.0,3.4,3.0,NU,3.0,3.0,-1.0,未配種,3,2022-03-12,
0007NU226483,2022-03-12,3.3,0.0,3.3,2.0,NU,3.0,1.0,-1.0,懷孕,3,2022-03-12,2024-06-12
0007NU226484,2022-03-12,3.2,0.0,3.2,2.0,NU,3.0,2.0,-1.0,懷孕,3,2022-03-12,2024-07-28
0007NU224580,2022-03-12,3.3,0.0,3.3,1.0,NU,2.0,3.0,-1.0,未配種,3,2022-03-12,
0007NU224581,2022-03-12,3.0,0.0,3.0,2.0,NU,2.0,1.0,-1.0,懷孕,3,2022-03-12,2023-06-07
0007F1227473,2022-03-12,3.4,0.0,3.4,3.0,F1,2.0,3.0,-1.0,未配種,3,2022-03-12,
0007F1227474,2022-03-12,1.8,0.0,1.8,2.0,F1,2.0,3.0,-1.0,未配種,3,2022-03-12,
0007NU226485,2022-03-12,3.8,0.0,3.8,3.0,NU,2.0,3.0,-1.0,未配種,3,2022-03-12,
0007NU226486,2022-03-12,3.4,0.0,3.4,2.0,NU,2.0,3.0,-1.0,未配種,3,2022-03-12,
0007NU226487,2022-03-12,3.8,0.0,3.8,2.0,NU,2.0,3.0,-1.0,未配種,3,2022-03-12,
0007NU226488,2022-03-12,3.8,0.0,3.8,2.0,NU,2.0,3.0,-1.0,未配種,3,2022-03-12,
0007NU222429,2022-03-12,3.8,0.0,3.8,1.0,NU,2.0,3.0,-1.0,未配種,3,2022-03-12,
0007NU222430,2022-03-12,3.5,0.0,3.5,3.0,NU,2.0,3.0,-1.0,未配種,3,2022-03-12,
0007NU229511,2022-03-13,3.7,0.0,3.7,2.0,NU,1.0,3.0,-1.0,未配種,3,2022-03-13,
0007F1222431,2022-03-13,4.6,0.0,4.6,3.0,F1,2.0,3.0,-1.0,未配種,3,2022-03-13,
0007F1222432,2022-03-13,4.2,0.0,4.2,3.0,F1,2.0,3.0,-1.0,未配種,3,2022-03-13,
0007F1223510,2022-03-14,2.8,0.0,2.8,1.0,F1,3.0,3.0,-1.0,未配種,3,2022-03-14,
0007F1223511,2022-03-14,3.3,0.0,3.3,2.0,F1,3.0,3.0,-1.0,未配種,3,2022-03-14,
0007F1223512,2022-03-14,3.0,0.0,3.0,2.0,F1,3.0,3.0,-1.0,未配種,3,2022-03-14,
0007F1223513,2022-03-13,3.6,0.0,3.6,2.0,F1,2.0,3.0,-1.0,未配種,3,2022-03-13,
0007F1223514,2022-03-13,3.4,0.0,3.4,2.0,F1,2.0,3.0,-1.0,未配種,3,2022-03-13,
0007NU226489,2022-03-13,3.7,0.0,3.7,3.0,NU,3.0,3.0,-1.0,未配種,3,2022-03-13,
0007NU226490,2022-03-13,3.2,0.0,3.2,2.0,NU,3.0,2.0,-1.0,懷孕,3,2022-03-13,2024-08-06
0007NU226491,2022-03-13,3.3,0.0,3.3,2.0,NU,3.0,3.0,-1.0,未配種,3,2022-03-13,
0007NU225222,2022-03-14,2.9,0.0,2.9,2.0,NU,1.0,3.0,-1.0,懷孕,3,2022-03-14,2024-11-12
0007NU222433,2022-03-15,3.0,0.0,3.0,2.0,NU,1.0,3.0,-1.0,未配種,3,2022-03-15,
0007F2223515,2022-03-15,4.8,0.0,4.8,1.0,F2,1.0,3.0,-1.0,未配種,3,2022-03-15,
0007F2223516,2022-03-16,3.9,0.0,3.9,3.0,F2,1.0,3.0,-1.0,未配種,3,2022-03-16,
0007F2223517,2022-03-16,4.6,0.0,4.6,3.0,F2,2.0,3.0,-1.0,未配種,3,2022-03-16,
0007F2223518,2022-03-16,3.9,0.0,3.9,2.0,F2,2.0,3.0,-1.0,未配種,3,2022-03-16,
0007NU228597,2022-03-16,3.2,0.0,3.2,2.0,NU,2.0,3.0,-1.0,未配種,3,2022-03-16,
0007NU228598,2022-03-16,3.3,0.0,3.3,2.0,NU,2.0,1.0,-1.0,懷孕,3,2022-03-16,2023-06-23
0007NU228599,2022-03-17,3.1,0.0,3.1,2.0,NU,1.0,3.0,-1.0,未配種,3,2022-03-17,
0007NU228600,2022-03-17,3.6,0.0,3.6,1.0,NU,3.0,3.0,-1.0,未配種,3,2022-03-17,
0007NU228601,2022-03-17,2.9,0.0,2.9,2.0,NU,3.0,3.0,-1.0,未配種,3,2022-03-17,
0007NU228602,2022-03-17,2.6,0.0,2.6,2.0,NU,3.0,3.0,-1.0,未配種,3,2022-03-17,
0007NU228603,2022-03-17,4.4,0.0,4.4,3.0,NU,2.0,3.0,-1.0,未配種,3,2022-03-17,
0007NU228604,2022-03-17,4.0,0.0,4.0,2.0,NU,2.0,3.0,-1.0,未配種,3,2022-03-17,
0007NU223519,2022-03-17,2.6,0.0,2.6,1.0,NU,2.0,3.0,-1.0,未配種,3,2022-03-17,
0007NU223520,2022-03-17,3.0,0.0,3.0,2.0,NU,2.0,3.0,-1.0,未配種,3,2022-03-17,
0007NU229512,2022-03-19,2.8,0.0,2.8,3.0,NU,3.0,3.0,-1.0,未配種,3,2022-03-19,
0007NU229513,2022-03-19,2.3,0.0,2.3,1.0,NU,3.0,3.0,-1.0,未配種,3,2022-03-19,
0007NU229514,2022-03-19,2.5,0.0,2.5,2.0,NU,3.0,3.0,-1.0,未配種,3,2022-03-19,
0007NU221578,2022-03-20,3.2,0.0,3.2,3.0,NU,2.0,3.0,-1.0,未配種,3,2022-03-20,
0007NU221579,2022-03-20,4.1,0.0,4.1,1.0,NU,2.0,3.0,-1.0,未配種,3,2022-03-20,
0007NU225223,2022-03-21,2.2,0.0,2.2,2.0,NU,2.0,3.0,-1.0,未配種,3,2022-03-21,
0007NU225224,2022-03-21,3.5,0.0,3.5,2.0,NU,2.0,3.0,-1.0,未配種,3,2022-03-21,
0007NU224582,2022-03-21,3.3,0.0,3.3,2.0,NU,1.0,1.0,-1.0,懷孕,3,2022-03-21,2023-11-25
0007F2222434,2022-03-21,4.1,0.0,4.1,3.0,F2,3.0,3.0,-1.0,未配種,3,2022-03-21,
0007F2222435,2022-03-21,3.9,0.0,3.9,3.0,F2,3.0,3.0,-1.0,未配種,3,2022-03-21,
0007F2222436,2022-03-21,3.9,0.0,3.9,3.0,F2,3.0,3.0,-1.0,未配種,3,2022-03-21,
0007NU221580,2022-03-22,4.2,0.0,4.2,2.0,NU,1.0,3.0,-1.0,未配種,3,2022-03-22,
0007NU223521,2022-03-24,3.8,0.0,3.8,3.0,NU,2.0,3.0,-1.0,未配種,3,2022-03-24,
0007NU223522,2022-03-24,2.6,0.0,2.6,2.0,NU,2.0,2.0,-1.0,懷孕,3,2022-03-24,2024-03-17
0007NU223523,2022-03-24,4.2,0.0,4.2,3.0,NU,2.0,3.0,-1.0,未配種,3,2022-03-24,
0007NU223524,2022-03-24,3.3,0.0,3.3,2.0,NU,2.0,3.0,-1.0,未配種,3,2022-03-24,
0007NU228605,2022-03-24,3.4,0.0,3.4,3.0,NU,2.0,3.0,-1.0,未配種,3,2022-03-24,
0007NU228606,2022-03-24,3.0,0.0,3.0,2.0,NU,2.0,3.0,-1.0,未配種,3,2022-03-24,
0007F2222439,2022-03-24,3.0,0.0,3.0,3.0,F2,3.0,3.0,-1.0,未配種,3,2022-03-24,
0007F2222440,2022-03-24,3.6,0.0,3.6,1.0,F2,3.0,3.0,-1.0,未配種,3,2022-03-24,
0007F2222441,2022-03-24,3.4,0.0,3.4,2.0,F2,3.0,3.0,-1.0,未配種,3,2022-03-24,
0007NU226492,2022-03-24,3.5,0.0,3.5,1.0,NU,3.0,3.0,-1.0,未配種,3,2022-03-24,
0007NU226493,2022-03-24,2.6,0.0,2.6,2.0,NU,3.0,2.0,-1.0,懷孕,3,2022-03-24,2024-03-16
0007NU225225,2022-03-26,2.5,0.0,2.5,3.0,NU,3.0,3.0,-1.0,未配種,3,2022-03-26,
0007NU225228,2022-03-27,2.8,0.0,2.8,3.0,NU,3.0,3.0,-1.0,未配種,3,2022-03-27,
0007NU225229,2022-03-27,2.3,0.0,2.3,3.0,NU,3.0,3.0,-1.0,未配種,3,2022-03-27,
0007NU225230,2022-03-27,2.8,0.0,2.8,2.0,NU,3.0,3.0,-1.0,未配種,3,2022-03-27,
0007NU221581,2022-03-27,3.5,0.0,3.5,2.0,NU,2.0,3.0,-1.0,未配種,3,2022-03-27,
0007NU221582,2022-03-27,3.8,0.0,3.8,2.0,NU,2.0,2.0,-1.0,懷孕,3,2022-03-27,2024-11-14
0007NU224583,2022-03-29,3.5,0.0,3.5,3.0,NU,3.0,3.0,-1.0,未配種,3,2022-03-29,
0007NU224584,2022-03-29,4.0,0.0,4.0,1.0,NU,3.0,3.0,-1.0,未配種,3,2022-03-29,
0007NU224585,2022-03-29,3.5,0.0,3.5,2.0,NU,3.0,3.0,-1.0,未配種,3,2022-03-29,
0007F1227480,2022-03-30,4.1,0.0,4.1,3.0,F1,2.0,3.0,-1.0,未配種,3,2022-03-30,
0007F1227481,2022-03-30,3.1,0.0,3.1,2.0,F1,2.0,1.0,-1.0,懷孕,3,2022-03-30,2023-04-12
0007NU224586,2022-03-30,4.0,0.0,4.0,3.0,NU,2.0,3.0,-1.0,未配種,3,2022-03-30,
0007NU224587,2022-03-30,3.0,0.0,3.0,2.0,NU,2.0,3.0,-1.0,懷孕,3,2022-03-30,2024-11-14
0007NU222442,2022-03-31,3.8,0.0,3.8,1.0,NU,1.0,3.0,-1.0,未配種,3,2022-03-31,
0007NU225231,2022-04-01,3.2,0.0,3.2,1.0,NU,2.0,3.0,-1.0,未配種,4,2022-04-01,
0007NU225232,2022-04-01,3.2,0.0,3.2,1.0,NU,2.0,3.0,-1.0,未配種,4,2022-04-01,
0007NU225233,2022-04-03,4.0,0.0,4.0,3.0,NU,1.0,3.0,-1.0,未配種,4,2022-04-03,
0007NU228607,2022-04-04,3.3,0.0,3.3,2.0,NU,2.0,3.0,-1.0,未配種,4,2022-04-04,
0007NU228608,2022-04-04,2.8,0.0,2.8,2.0,NU,2.0,3.0,-1.0,未配種,4,2022-04-04,
0007F2222443,2022-04-14,4.9,0.0,4.9,1.0,F2,1.0,3.0,-1.0,未配種,4,2022-04-14,
0007NU225234,2022-04-17,4.7,0.0,4.7,1.0,NU,1.0,3.0,-1.0,未配種,4,2022-04-17,
0007F2223525,2022-04-30,3.8,0.0,3.8,2.0,F2,1.0,3.0,-1.0,未配種,4,2022-04-30,
0007F2223526,2022-05-18,4.0,0.0,4.0,3.0,F2,2.0,3.0,-1.0,未配種,5,2022-05-18,
0007F2223527,2022-05-18,3.9,0.0,3.9,2.0,F2,2.0,3.0,-1.0,未配種,5,2022-05-18,
0007NU211517,2022-05-23,45.0,470.0,3.7,2.0,NU,3.0,3.0,-1.0,未配種,5,2021-02-07,
0007NU213436,2022-05-09,57.5,466.0,2.9,2.0,NU,3.0,3.0,-1.0,未配種,5,2021-01-28,
0007NU219456,2022-05-09,57.5,455.0,3.9,2.0,NU,3.0,3.0,-1.0,未配種,5,2021-02-08,
0007NU208526,2022-05-14,63.0,556.0,2.7,2.0,NU,2.0,3.0,-1.0,未配種,5,2020-11-04,
0007NU181359,2022-05-02,72.0,1229.0,3.7,2.0,NU,2.0,2.0,103.0,泌乳,5,2018-12-20,2022-01-19
0007NU211516,2022-01-21,63.0,348.0,3.9,1.0,NU,3.0,3.0,-1.0,未配種,1,2021-02-07,
0007NU229515,2022-06-07,4.2,0.0,4.2,3.0,NU,2.0,3.0,-1.0,未配種,6,2022-06-07,
0007NU229516,2022-06-07,3.6,0.0,3.6,3.0,NU,2.0,3.0,-1.0,未配種,6,2022-06-07,
0007NU224588,2022-06-15,3.9,0.0,3.9,3.0,NU,2.0,3.0,-1.0,未配種,6,2022-06-15,
0007NU224589,2022-06-15,3.9,0.0,3.9,1.0,NU,2.0,3.0,-1.0,未配種,6,2022-06-15,
0007NU222444,2022-06-25,3.7,0.0,3.7,3.0,NU,2.0,3.0,-1.0,未配種,6,2022-06-25,
0007NU222445,2022-06-25,3.5,0.0,3.5,2.0,NU,2.0,1.0,-1.0,懷孕,6,2022-06-25,2023-12-23
0007F2227485,2022-07-01,3.9,0.0,3.5,1.0,F2,3.0,3.0,-1.0,未配種,7,2022-07-01,
0007F2227486,2022-07-01,3.4,0.0,3.5,2.0,F2,3.0,3.0,-1.0,未配種,7,2022-07-01,
0007F2227487,2022-07-01,3.0,0.0,3.5,2.0,F2,3.0,3.0,-1.0,未配種,7,2022-07-01,
0007F2223528,2022-07-02,2.6,0.0,2.6,3.0,F2,2.0,3.0,-1.0,未配種,7,2022-07-02,
0007F2223529,2022-07-02,3.0,0.0,3.0,3.0,F2,2.0,3.0,-1.0,未配種,7,2022-07-02,
0007NU214537,2022-06-24,65.0,456.0,3.4,2.0,NU,2.0,3.0,-1.0,未配種,6,2021-03-25,
0007NU179261,2022-06-24,87.0,1919.0,3.3,2.0,NU,2.0,4.0,659.0,泌乳,6,2017-03-23,2020-09-03
0007F1227475,2022-03-14,4.1,0.0,4.1,1.0,F1,1.0,3.0,-1.0,未配種,3,2022-03-14,
0007F2223530,2022-07-05,2.6,0.0,2.6,2.0,F2,2.0,3.0,-1.0,未配種,7,2022-07-05,
0007F2223531,2022-07-05,2.8,0.0,2.8,2.0,F2,2.0,3.0,-1.0,未配種,7,2022-07-05,
0007F2223532,2022-07-06,3.5,0.0,3.5,1.0,F2,2.0,3.0,-1.0,未配種,7,2022-07-06,
0007F2223533,2022-07-06,2.9,0.0,2.9,2.0,F2,2.0,3.0,-1.0,未配種,7,2022-07-06,
0007F2223534,2022-07-06,4.2,0.0,4.2,3.0,F2,2.0,3.0,-1.0,未配種,7,2022-07-06,
0007F2223535,2022-07-06,3.9,0.0,3.9,2.0,F2,2.0,3.0,-1.0,未配種,7,2022-07-06,
0007F2227489,2022-07-07,4.0,0.0,4.0,1.0,F2,3.0,3.0,-1.0,未配種,7,2022-07-07,
0007F2227490,2022-07-07,3.2,0.0,3.2,2.0,F2,3.0,3.0,-1.0,未配種,7,2022-07-07,
0007F2227491,2022-07-07,3.0,0.0,3.0,2.0,F2,3.0,1.0,-1.0,懷孕,7,2022-07-07,2023-12-23
0007NU221583,2022-07-09,3.0,0.0,3.0,1.0,NU,3.0,3.0,-1.0,未配種,7,2022-07-09,
0007NU221584,2022-07-09,3.5,0.0,3.5,3.0,NU,3.0,3.0,-1.0,未配種,7,2022-07-09,
0007NU221585,2022-07-09,3.3,0.0,3.3,2.0,NU,3.0,3.0,-1.0,未配種,7,2022-07-09,
0007NU223536,2022-07-08,1.9,0.0,1.9,2.0,NU,3.0,3.0,-1.0,未配種,7,2022-07-08,
0007F2223537,2022-07-10,2.9,0.0,2.9,1.0,F2,2.0,3.0,-1.0,未配種,7,2022-07-10,
0007F2223538,2022-07-10,2.9,0.0,2.9,2.0,F2,2.0,3.0,-1.0,未配種,7,2022-07-10,
0007F2223541,2022-07-14,3.8,0.0,3.8,3.0,F2,2.0,3.0,-1.0,未配種,7,2022-07-14,
0007NU221586,2022-07-13,2.4,0.0,2.4,1.0,NU,3.0,3.0,-1.0,未配種,7,2022-07-13,
0007NU221587,2022-07-13,2.5,0.0,2.5,1.0,NU,3.0,3.0,-1.0,未配種,7,2022-07-13,
0007NU229517,2022-07-13,2.8,0.0,2.8,1.0,NU,4.0,3.0,-1.0,未配種,7,2022-07-13,
0007NU229518,2022-07-13,2.6,0.0,2.6,3.0,NU,4.0,3.0,-1.0,未配種,7,2022-07-13,
0007NU229519,2022-07-13,2.9,0.0,2.9,3.0,NU,4.0,3.0,-1.0,未配種,7,2022-07-13,
0007NU229520,2022-07-13,2.3,0.0,2.3,2.0,NU,4.0,2.0,-1.0,懷孕,7,2022-07-13,2024-12-30
0007F2227492,2022-07-13,3.6,0.0,3.6,2.0,F2,1.0,2.0,-1.0,懷孕,7,2022-07-13,2024-11-25
0007F2223539,2022-07-12,3.3,0.0,3.3,1.0,F2,2.0,3.0,-1.0,未配種,7,2022-07-12,
0007F2223540,2022-07-12,3.6,0.0,3.6,3.0,F2,2.0,3.0,-1.0,未配種,7,2022-07-12,
0007F2222446,2022-07-12,3.2,0.0,3.2,3.0,F2,3.0,3.0,-1.0,未配種,7,2022-07-12,
0007F2222447,2022-07-12,3.3,0.0,3.3,3.0,F2,3.0,3.0,-1.0,未配種,7,2022-07-12,
0007F2222448,2022-07-12,3.6,0.0,3.6,2.0,F2,3.0,3.0,-1.0,未配種,7,2022-07-12,
0007NU229521,2022-07-15,3.1,0.0,3.1,2.0,NU,2.0,3.0,-1.0,未配種,7,2022-07-15,
0007F2222449,2022-07-16,3.9,0.0,3.9,3.0,F2,2.0,3.0,-1.0,未配種,7,2022-07-16,
0007F2222450,2022-07-16,2.5,0.0,2.5,2.0,F2,2.0,3.0,-1.0,未配種,7,2022-07-16,
0007NU223542,2022-07-19,3.0,0.0,3.0,2.0,NU,1.0,1.0,-1.0,懷孕,7,2022-07-19,2023-12-26
0007NU222451,2022-07-21,3.3,0.0,3.3,3.0,NU,3.0,3.0,-1.0,未配種,7,2022-07-21,
0007NU222452,2022-07-21,3.0,0.0,3.0,3.0,NU,3.0,3.0,-1.0,未配種,7,2022-07-21,
0007NU222453,2022-07-21,3.6,0.0,3.6,2.0,NU,3.0,1.0,-1.0,懷孕,7,2022-07-21,2023-12-26
0007NU229522,2022-07-21,2.8,0.0,2.8,3.0,NU,4.0,3.0,-1.0,未配種,7,2022-07-21,
0007NU229523,2022-07-21,2.8,0.0,2.8,2.0,NU,4.0,1.0,-1.0,懷孕,7,2022-07-21,2023-12-26
0007NU229524,2022-07-21,2.5,0.0,2.5,2.0,NU,4.0,3.0,-1.0,未配種,7,2022-07-21,
0007NU229525,2022-07-21,2.0,0.0,2.0,2.0,NU,4.0,3.0,-1.0,未配種,7,2022-07-21,
0007NU221588,2022-07-22,2.9,0.0,2.9,3.0,NU,4.0,3.0,-1.0,未配種,7,2022-07-22,
0007NU221589,2022-07-22,3.0,0.0,3.0,2.0,NU,4.0,3.0,-1.0,未配種,7,2022-07-22,
0007NU221590,2022-07-22,2.7,0.0,2.7,2.0,NU,4.0,3.0,-1.0,未配種,7,2022-07-22,
0007NU222454,2022-07-22,2.5,0.0,2.5,3.0,NU,3.0,3.0,-1.0,未配種,7,2022-07-22,
0007NU222455,2022-07-22,2.8,0.0,2.8,2.0,NU,3.0,3.0,-1.0,未配種,7,2022-07-22,
0007NU222456,2022-07-22,2.9,0.0,2.9,2.0,NU,3.0,3.0,-1.0,未配種,7,2022-07-22,
0007NU226496,2022-07-22,3.6,0.0,3.6,2.0,NU,1.0,3.0,-1.0,未配種,7,2022-07-22,
0007NU226497,2022-07-23,3.7,0.0,3.7,3.0,NU,2.0,3.0,-1.0,未配種,7,2022-07-23,
0007NU226498,2022-07-23,4.1,0.0,4.1,3.0,NU,2.0,3.0,-1.0,未配種,7,2022-07-23,
0007NU222457,2022-07-23,3.9,0.0,3.9,1.0,NU,2.0,3.0,-1.0,未配種,7,2022-07-23,
0007NU222458,2022-07-23,4.2,0.0,4.2,2.0,NU,2.0,3.0,-1.0,未配種,7,2022-07-23,
0007NU221591,2022-07-24,3.5,0.0,3.5,2.0,NU,1.0,3.0,-1.0,未配種,7,2022-07-24,
0007NU216438,2022-07-22,69.0,521.0,3.3,2.0,NU,2.0,3.0,-1.0,未配種,7,2021-02-16,
0007NU226499,2022-07-26,3.2,0.0,3.2,2.0,NU,1.0,3.0,-1.0,未配種,7,2022-07-26,
0007NU229526,2022-07-27,3.2,0.0,3.2,3.0,NU,3.0,3.0,-1.0,未配種,7,2022-07-27,
0007NU229527,2022-07-27,3.3,0.0,3.3,3.0,NU,3.0,3.0,-1.0,未配種,7,2022-07-27,
0007NU211550,2022-08-30,13.0,283.0,3.2,3.0,NU,3.0,3.0,-1.0,未配種,8,2021-11-20,
0007NU211553,2022-08-30,12.0,282.0,3.5,3.0,NU,3.0,3.0,-1.0,未配種,8,2021-11-21,
0007NU211554,2022-08-30,23.0,282.0,3.8,3.0,NU,3.0,3.0,-1.0,未配種,8,2021-11-21,
0007NU211556,2022-08-30,16.0,280.0,3.1,3.0,NU,3.0,3.0,-1.0,未配種,8,2021-11-23,
0007NU211563,2022-08-30,16.0,278.0,3.6,3.0,NU,2.0,3.0,-1.0,未配種,8,2021-11-25,
0007NU211568,2022-08-30,13.0,276.0,3.5,3.0,NU,3.0,3.0,-1.0,未配種,8,2021-11-27,
0007F2213482,2022-08-30,15.0,297.0,2.3,2.0,F2,2.0,3.0,-1.0,未配種,8,2021-11-06,
0007F2213484,2022-08-30,22.0,287.0,3.8,1.0,F2,3.0,3.0,-1.0,未配種,8,2021-11-16,
